Unnamed: 0,away_current_pos,away_last_yr_pos,away_prev_game_perf,away_team_av_points,away_team_av_points_conceded,away_team_away_form,away_team_form,away_team_rest_time,away_win_percentage,h2h_form,home_current_pos,home_last_yr_pos,home_prev_game_perf,home_team_av_points,home_team_av_points_conceded,home_team_form,home_team_home_form,home_team_rest_time,home_win_percentage,match_importance,result,Date,away_team,home_team,month,year,Season,HomeAway_Position_Differntial,HomeAway_Form_Differntial,HomeAway_Average_Points_Differntial,HomeAway_Average_Points_Conceded_Differntial,HomeAway_Win_Precentage_Differntial,k_past_position_home,k_past_rest_time_home,k_past_position_away,k_past_rest_time_away,k_past_positions_differential,k_past_resttimes_differential,Home_St,Away_St,Home_StWeighted,Away_StWeighted,Streak,WeightedStreak
74,15,9,0,19.6619793834667,23.4308718421333,-1.464,-1.840294912,7,0.0,0.0,12,13,0,21.4891008,23.1011285333333,-1.18801152,-0.144,7,25.0,0,1,7,Ulbra Sao Caetano,Volta Redonda,1,2011,2010-2011,-3,0.652283392,1.8271214165332985,-0.32974330880000124,25.0,11.0,3.5,15.0,4.5,-4.0,-1.0,0.25,0.0,0.3,0.0,0.25,0.3
75,9,9,1,21.50121216,23.0057682602667,-1.0736,-1.2662152192,7,30.0,0.0,14,12,0,20.7568450218667,23.8583541418667,-2.1450533888,-1.4512,7,10.0,0,0,7,Medley,Santo Andre,1,2011,2010-2011,5,-0.8788381696,-0.7443671381333026,0.8525858815999996,-20.0,14.0,4.0,10.25,3.25,3.75,0.75,0.0,0.25,0.0,0.4,-0.25,-0.4
76,2,2,1,24.1056826026667,21.2862874965333,0.7664,2.0164553728,7,90.0,0.0,1,5,1,24.1639014714027,19.93276962816,1.95671431168,1.55072,7,100.0,0,1,7,America Volei,Sesi,1,2011,2010-2011,-1,-0.05974106111999977,0.0582188687359988,-1.3535178683733022,10.0,2.25,3.25,1.0,3.5,1.25,-0.25,1.0,0.75,1.0,0.9,0.25,0.09999999999999998
77,12,12,0,20.5048901973333,22.9197781333333,-1.5088,-1.20640256,7,37.5,0.0,13,6,0,20.4170683733333,23.5590613333333,-1.186459136,-0.088,7,22.2222222222222,0,0,7,Sao Bernardo,Fatima UCS,1,2011,2010-2011,1,0.01994342399999982,-0.08782182399999883,0.6392832000000013,-15.2777777777778,12.75,4.0,8.75,5.25,4.0,-1.25,0.25,0.25,0.3,0.2,0.0,0.09999999999999998
78,4,3,1,24.1844843178667,21.61387016192,0.48928,1.4981602304,7,80.0,0.0,3,1,1,24.1566898517333,20.0639219712,1.9646614528,1.7564544,7,90.0,0,0,7,Sada Cruzeiro,Cimed,1,2011,2010-2011,-1,0.4665012224,-0.02779446613340042,-1.5499481907200021,10.0,3.0,4.75,4.25,4.25,-1.25,0.5,1.0,0.75,1.0,0.8,0.25,0.19999999999999996
79,7,8,1,22.86515044352,21.3521739537067,0.2114304,0.75053789184,2,54.5454545454545,0.0,3,1,0,23.3253518813867,19.97113757696,1.37172916224,1.20516352,1,81.8181818181818,0,1,8,Minas,Cimed,1,2011,2010-2011,-4,0.6211912704000001,0.4602014378666972,-1.3810363767466995,27.272727272727302,2.75,5.75,6.5,5.25,-3.75,0.5,0.75,0.5,0.6,0.6,0.25,0.0
80,9,12,1,21.2539121578667,22.5358225066667,-0.80704,-0.565122048,1,44.4444444444444,0.0,12,13,1,22.04128064,23.0809028266667,-0.550409216,0.2848,1,33.3333333333333,0,1,8,Sao Bernardo,Volta Redonda,1,2011,2010-2011,3,0.014712831999999954,0.7873684821332994,0.5450803200000003,-11.1111111111111,11.75,4.25,9.75,6.25,2.0,-2.0,0.5,0.5,0.6,0.5,0.0,0.09999999999999998
81,11,10,0,21.7799141376,23.12066445312,-0.853184,-0.6973656064,3,40.0,0.0,14,12,0,21.2054760174933,24.55334998016,-2.31604271104,-1.76096,1,9.09090909090909,0,0,8,Volei Futuro,Santo Andre,1,2011,2010-2011,3,-1.6186771046400001,-0.5744381201066986,1.4326855270400003,-30.90909090909091,14.0,5.0,8.5,3.75,5.5,1.25,0.0,0.25,0.0,0.2,-0.25,-0.2
82,3,2,0,23.4845460821333,21.0690299972267,0.41312,1.41316429824,2,81.8181818181818,0.0,5,4,1,23.3586187025067,21.66091116032,0.71205769216,1.16064,7,63.6363636363636,0,1,9,America Volei,Pinheiros,1,2011,2010-2011,2,-0.7011066060799999,-0.1259273796265994,0.5918811630933014,-18.1818181818182,5.0,3.5,1.25,4.25,3.75,-0.75,0.5,0.75,0.6,0.6,-0.25,0.0
83,15,9,0,20.3295835067733,23.5946974737067,-1.5712,-1.8722359296,2,0.0,0.0,13,6,0,20.5336546986667,23.6972490666667,-1.3491673088,-0.4704,2,20.0,0,1,9,Ulbra Sao Caetano,Fatima UCS,1,2011,2010-2011,-2,0.5230686207999999,0.2040711918934015,0.10255159296000116,20.0,13.0,5.0,15.0,5.0,-2.0,0.0,0.25,0.0,0.2,0.0,0.25,0.2
84,4,3,1,23.2675874542933,21.291096129536,0.591424,1.39852818432,2,81.8181818181818,0.0,12,11,0,21.0529619456,23.0078416213333,-0.7358486528,-0.311168,3,30.0,0,0,9,Sada Cruzeiro,Blumenau,1,2011,2010-2011,8,-2.13437683712,-2.214625508693299,1.7167454917972975,-51.8181818181818,10.75,5.25,4.25,5.25,6.5,0.0,0.5,0.75,0.3,0.9,-0.25,-0.6000000000000001
85,9,9,1,22.6676363946667,23.0046146082133,-0.25888,-0.41297217536,2,36.3636363636364,0.0,6,14,1,23.41505626112,21.6099367185067,1.31707222016,1.328832,4,54.5454545454545,0,1,9,Medley,Londrina,1,2011,2010-2011,-3,1.73004439552,0.7474198664532992,-1.3946778897065997,18.181818181818095,7.75,5.25,10.0,4.25,-2.25,1.0,1.0,0.5,1.0,0.7,0.5,0.30000000000000004
86,11,12,0,21.0831297262933,22.5486580053333,-0.845632,-0.6520976384,4,40.0,0.0,8,10,1,22.37393131008,22.496531562496,-0.15789248512,0.3568,4,45.4545454545455,0,0,12,Sao Bernardo,Volei Futuro,1,2011,2010-2011,-3,0.49420515328000003,1.290801583786699,-0.05212644283730228,5.454545454545503,9.0,3.75,10.0,5.25,-1.0,-1.5,0.5,0.25,0.5,0.3,0.25,0.2
87,6,14,1,22.812045008896,21.4879493748053,-0.60736,1.253657776128,5,58.3333333333333,0.0,1,5,1,23.3711211771221,20.146215702528,1.765371449344,1.440576,7,100.0,0,0,14,Londrina,Sesi,1,2011,2010-2011,-5,0.5117136732160001,0.559076168226099,-1.3417336722773001,41.6666666666667,1.75,4.5,6.75,5.0,-5.0,-0.5,1.0,1.0,1.0,1.0,0.0,0.0
88,11,13,1,22.153024512,22.5447222613333,-1.24896,-0.2403273728,6,40.0,0.0,3,3,1,23.8140699634347,21.0328769036288,1.718822547456,1.64704,5,83.3333333333333,0,1,14,Volta Redonda,Sada Cruzeiro,1,2011,2010-2011,-8,1.9591499202559999,1.6610454514347026,-1.5118453577044981,43.3333333333333,4.25,4.0,12.0,3.75,-7.75,0.25,1.0,0.75,1.0,0.8,0.25,0.19999999999999996
89,15,9,0,20.1436668054187,22.6357579789653,-1.45696,-1.69778874368,5,0.0,0.0,10,9,0,22.3341091157333,22.4836916865707,-0.530377740288,-0.860352,5,33.3333333333333,0,1,14,Ulbra Sao Caetano,Medley,1,2011,2010-2011,-5,1.167411003392,2.190442310314598,-0.15206629239460057,33.3333333333333,9.75,4.0,15.0,5.25,-5.25,-1.25,0.5,0.0,0.5,0.0,0.5,0.5
90,12,11,0,20.84236955648,23.6062732970667,-0.8432,-1.18867892224,5,27.2727272727273,0.0,4,2,0,23.2276368657067,21.3352239977813,0.930531438592,2.111168,5,75.0,0,1,14,Blumenau,America Volei,1,2011,2010-2011,-8,2.119210360832,2.3852673092266983,-2.2710492992854014,47.727272727272705,1.75,4.0,10.75,5.75,-9.0,-1.75,0.5,0.25,0.3,0.1,0.25,0.19999999999999998
91,13,6,1,20.1869237589333,22.8377992533333,-1.253568,-0.87933384704,5,27.2727272727273,0.0,7,8,0,22.452120354816,21.3617391629653,0.400430313472,0.8112,6,50.0,0,1,14,Fatima UCS,Minas,1,2011,2010-2011,-6,1.2797641605119998,2.265196595882699,-1.4760600903680015,22.7272727272727,6.75,4.5,13.0,4.25,-6.25,0.25,0.5,0.5,0.4,0.5,0.0,-0.09999999999999998
92,14,12,0,20.9643808139947,24.592679984128,-1.537728,-2.252834168832,6,8.33333333333333,0.0,6,4,1,23.1668949620053,21.768728928256,0.769646153728,1.128512,5,66.6666666666667,0,1,14,Santo Andre,Pinheiros,1,2011,2010-2011,-8,3.02248032256,2.2025141480106,-2.8239510558720013,58.33333333333337,5.0,4.75,14.0,4.0,-9.0,0.75,0.75,0.0,0.8,0.0,0.75,0.8
93,13,6,0,20.1995390071467,23.1702394026667,-1.4028544,-1.103467077632,2,25.0,0.0,2,3,1,24.0512559707477,20.9596348562364,1.9750580379648,1.917632,2,84.6153846153846,0,1,16,Fatima UCS,Sada Cruzeiro,1,2011,2010-2011,-11,3.0785251155967996,3.8517169636009996,-2.2106045464303,59.6153846153846,3.75,4.0,13.0,5.25,-9.25,-1.25,1.0,0.25,1.0,0.3,0.75,0.7
94,11,13,0,21.8557529429333,23.0357778090667,-1.599168,-0.79226189824,2,36.3636363636364,0.0,7,8,1,22.8616962838528,21.1393913303723,0.7203442507776,1.04896,2,53.8461538461539,0,0,16,Volta Redonda,Minas,1,2011,2010-2011,-4,1.5126061490176,1.0059433409195009,-1.896386478694403,17.4825174825175,6.75,4.75,11.75,4.0,-5.0,0.75,0.5,0.5,0.6,0.5,0.0,0.09999999999999998
95,10,12,1,21.2665037810347,22.3989264042667,-0.4765056,-0.32167811072,4,45.4545454545455,0.0,8,9,1,22.8672872925867,21.3869533492565,0.1756978077696,-0.0882816,2,38.4615384615385,0,1,16,Sao Bernardo,Medley,1,2011,2010-2011,-2,0.49737591848960006,1.6007835115519988,-1.0119730550101984,-6.9930069930070005,9.75,4.25,10.75,4.75,-1.0,-0.5,0.75,0.5,0.7,0.6,0.25,0.09999999999999998
96,14,12,0,20.6381713178624,24.6741439873024,-1.8301824,-2.4022673350656,2,7.69230769230769,0.0,1,5,0,23.2568969416977,20.6369725620224,1.2122971594752,0.9524608,2,92.3076923076923,0,1,16,Santo Andre,Sesi,1,2011,2010-2011,-13,3.6145644945408,2.6187256238352994,-4.03717142528,84.61538461538461,1.25,5.0,14.0,5.25,-12.75,-0.25,0.75,0.0,0.6,0.0,0.75,0.6
97,6,14,1,22.7696360071168,21.7503594998443,-0.285888,1.2029262209024,2,61.5384615384615,0.0,5,4,1,23.5335159696043,21.2816498092715,1.2157169229824,1.5028096,2,69.2307692307692,0,1,16,Londrina,Pinheiros,1,2011,2010-2011,-1,0.012790702079999994,0.763879962487497,-0.4687096905728012,7.6923076923077005,5.25,4.75,6.25,5.75,-1.0,-1.0,0.75,1.0,0.9,1.0,-0.25,-0.09999999999999998
98,4,1,1,22.9402815051093,20.136910061568,1.064,1.297383329792,7,83.3333333333333,0.0,3,2,1,23.9821094925653,21.9348458648917,1.3444251508736,2.2889344,2,76.9230769230769,0,0,16,Cimed,America Volei,1,2011,2010-2011,-1,0.04704182108159993,1.0418279874559992,1.7979358033236998,-6.410256410256395,2.5,4.0,3.0,4.75,-0.5,-0.75,0.5,0.75,0.5,0.7,-0.25,-0.19999999999999996
99,15,9,0,19.5149334443349,23.1086063831723,-1.765568,-1.958230994944,2,0.0,0.0,11,10,0,22.259145048064,22.3972252499968,-0.326313988096,0.08544,4,41.6666666666667,0,1,16,Ulbra Sao Caetano,Volei Futuro,1,2011,2010-2011,-4,1.631917006848,2.7442116037290987,-0.7113811331755002,41.6666666666667,8.75,4.25,15.0,5.0,-6.25,-0.75,0.25,0.0,0.3,0.0,0.25,0.3
100,15,9,0,19.651946755468,23.2068851065378,-1.6124544,-1.7665847959552,4,0.0,0.2,1,5,1,23.6055175533582,20.2429113829513,1.56983772758016,1.36196864,4,92.8571428571429,0,1,20,Ulbra Sao Caetano,Sesi,1,2011,2010-2011,-14,3.3364225235353597,3.953570797890201,-2.963973723586502,92.8571428571429,1.0,5.0,15.0,4.0,-14.0,1.0,0.75,0.0,0.7,0.0,0.75,0.7
101,3,1,1,23.2022252040875,20.1095280492544,1.2512,1.4379066638336,4,84.6153846153846,0.0,11,12,0,21.6132030248277,22.8691411234133,-0.657342488576,0.2064,4,41.6666666666667,0,0,20,Cimed,Sao Bernardo,1,2011,2010-2011,8,-2.0952491524096,-1.5890221792597998,2.7596130741588993,-42.9487179487179,10.5,4.0,3.25,5.5,7.25,-1.5,0.5,0.75,0.4,0.8,-0.25,-0.4
102,12,11,0,21.5405623118507,24.2850186376533,-1.27456,-1.550943137792,6,25.0,0.0,9,10,1,22.5273160384512,21.9577801999974,-0.0610511904768,0.268352,4,46.1538461538462,0,1,20,Blumenau,Volei Futuro,1,2011,2010-2011,-3,1.4898919473152,0.9867537266005009,-2.3272384376559003,21.153846153846203,9.5,4.5,11.0,5.25,-1.5,-0.75,0.5,0.0,0.6,0.0,0.5,0.6
103,9,9,1,23.2438298340693,21.7095626794052,-0.407104,0.54055824621568,6,42.8571428571429,-0.2,7,10,1,23.021852830761,21.366224159998,0.55115904761856,0.8146816,2,50.0,0,1,22,Medley,Volei Futuro,1,2011,2010-2011,-2,0.01060080140288,-0.22197700330830017,-0.3433385194071974,7.142857142857103,9.75,3.75,9.0,4.0,0.75,-0.25,0.75,0.75,0.8,0.8,0.0,0.0
104,11,12,0,21.6405624198622,23.1953128987307,-0.78120448,-0.9258739908608,2,38.4615384615385,0.0,15,9,0,20.1215574043744,23.4655080852303,-1.81326783676416,-1.352576,2,0.0,0,0,22,Sao Bernardo,Ulbra Sao Caetano,1,2011,2010-2011,4,-0.8873938459033599,-1.5190050154877994,0.2701951864996026,-38.4615384615385,15.0,3.25,10.25,3.25,4.75,0.0,0.0,0.25,0.0,0.2,-0.25,-0.2
105,6,14,0,22.2823754723601,22.4002875998754,-0.8287104,0.36234097672192,6,57.1428571428571,-0.6,14,12,0,20.2438703876233,24.7393151898419,-2.52181386805248,-1.808768,6,7.14285714285714,0,0,22,Londrina,Santo Andre,1,2011,2010-2011,8,-2.8841548447744,-2.0385050847368014,2.3390275899664985,-49.999999999999964,14.0,4.0,6.0,4.5,8.0,-0.5,0.0,0.75,0.0,0.6,-0.75,-0.6
106,3,3,1,24.2410047765982,20.4343745516558,1.0731392,2.18004643037184,7,85.7142857142857,-0.4,8,8,0,21.9560236937489,21.9115130642978,-0.02372459937792,0.239168,7,50.0,0,0,23,Sada Cruzeiro,Minas,1,2011,2010-2011,5,-2.2037710297497597,-2.284981082849299,1.477138512642,-35.714285714285694,7.0,4.25,3.25,4.0,3.75,0.25,0.5,1.0,0.4,1.0,-0.5,-0.6
107,11,13,1,22.4846023543467,22.09528891392,-0.6793344,-0.033809518592,7,41.6666666666667,0.0,13,6,0,19.826297872384,23.5361915221333,-1.4827736621056,-0.17632,7,23.0769230769231,0,1,23,Volta Redonda,Fatima UCS,1,2011,2010-2011,2,-1.4489641435136,-2.6583044819626984,1.4409026082132996,-18.5897435897436,13.0,4.0,11.5,4.0,1.5,0.0,0.25,0.75,0.2,0.7,-0.5,-0.49999999999999994
108,3,1,1,23.46178016327,20.4376224394035,1.40096,1.55032533106688,3,85.7142857142857,-0.6,13,11,0,21.0324498494805,24.4280149101227,-1.8407545102336,-0.8489344,3,23.0769230769231,0,0,23,Cimed,Blumenau,1,2011,2010-2011,10,-3.3910798413004803,-2.4293303137894995,3.9903924707192004,-62.63736263736259,11.5,5.0,3.25,4.75,8.25,0.25,0.0,0.75,0.0,0.9,-0.75,-0.9
109,1,5,1,23.7844140426865,20.594329106361,1.495232,1.65587018206413,5,93.3333333333333,-0.4,5,4,1,23.8268127756834,21.0919865140838,1.57257353838592,1.80224768,7,71.4285714285714,0,0,25,Sesi,Pinheiros,1,2011,2010-2011,4,-0.08329664367820988,0.04239873299690089,0.49765740772280154,-21.904761904761898,5.25,4.5,1.0,5.0,4.25,-0.5,1.0,0.75,1.0,0.8,0.25,0.19999999999999996
110,8,8,0,21.8148189549991,22.3292104514383,-0.03085568,-0.418979679502336,3,46.6666666666667,-0.4,9,9,0,22.6617305339221,22.3676501435242,-0.167553403027456,0.32937472,4,40.0,0,0,26,Minas,Medley,1,2011,2010-2011,1,0.25142627647488003,0.8469115789229988,0.03843969208590181,-6.6666666666667,9.0,3.75,7.25,4.25,1.75,-0.5,0.5,0.25,0.5,0.2,0.25,0.3
111,13,11,0,21.4259598795844,24.7424119280981,-1.619648,-2.07260360818688,5,21.4285714285714,0.0,11,13,0,21.854348550144,22.676231131136,-0.6270476148736,0.42784,5,38.4615384615385,0,0,28,Blumenau,Volta Redonda,1,2011,2010-2011,-2,1.44555599331328,0.42838867055959895,-2.066180796962101,17.032967032967104,11.25,4.0,12.25,4.25,-1.0,-0.25,0.5,0.0,0.4,0.0,0.5,0.4
112,4,2,0,23.1856875940523,22.3978766919134,0.130496,0.67554012069888,7,71.4285714285714,-0.6,14,12,0,20.3284296434319,24.7914521518735,-2.61745109444198,-2.0470144,6,6.66666666666667,0,0,28,America Volei,Santo Andre,1,2011,2010-2011,10,-3.29299121514086,-2.8572579506204008,2.3935754599601005,-64.76190476190473,14.0,3.75,3.0,4.0,11.0,-0.25,0.0,0.25,0.0,0.3,-0.25,-0.3
113,2,1,1,23.969424130616,20.9500979515228,1.720768,1.8402602648535,5,86.6666666666667,-0.6,13,6,1,20.8610382979072,22.6956198843733,-0.58621892968448,0.458944,5,28.5714285714286,0,0,28,Cimed,Fatima UCS,1,2011,2010-2011,11,-2.42647919453798,-3.1083858327088016,1.745521932850501,-58.0952380952381,13.0,4.0,3.25,3.75,9.75,0.25,0.5,1.0,0.5,1.0,-0.5,-0.5
114,5,4,0,23.4114502205467,21.6735892112671,0.117888,0.858058830708737,3,66.6666666666667,-0.6,10,12,1,22.5124499358898,23.4562503189845,-0.34069919268864,-0.23488,6,42.8571428571429,0,1,28,Pinheiros,Sao Bernardo,1,2011,2010-2011,5,-1.1987580233973771,-0.8990002846568999,1.7826611077174022,-23.809523809523803,10.75,3.5,5.25,5.25,5.5,-1.75,0.5,0.75,0.5,0.6,-0.25,-0.09999999999999998
115,3,3,1,24.1928038212786,20.5974996413246,1.25851136,2.14403714429747,6,86.6666666666667,-0.4,7,10,1,23.4174822646088,21.159645994665,1.04092723809485,1.25174528,7,53.3333333333333,0,0,29,Sada Cruzeiro,Volei Futuro,1,2011,2010-2011,4,-1.10310990620262,-0.7753215566697982,0.562146353340399,-33.3333333333334,8.75,3.5,3.0,4.0,5.75,-0.5,0.75,1.0,0.9,1.0,-0.25,-0.09999999999999998
116,2,1,1,24.1755393044928,20.4934116945516,1.9766144,2.0722082118828,1,87.5,-0.6,11,13,0,22.1501455067819,23.3409849049088,-1.10163809189888,-0.257728,1,35.7142857142857,0,0,29,Cimed,Volta Redonda,1,2011,2010-2011,9,-3.17384630378168,-2.025393797710901,2.8475732103572007,-51.7857142857143,11.0,5.0,3.0,4.75,8.0,0.25,0.25,1.0,0.2,1.0,-0.75,-0.8
117,9,12,1,22.5599599487118,22.8650002551876,-0.224963584,0.127440645849088,2,46.6666666666667,0.6,2,5,1,23.8275312341492,20.8254632850888,1.7246961456513,1.489574912,5,93.75,0,1,30,Sao Bernardo,Sesi,1,2011,2010-2011,-7,1.597255499802212,1.2675712854373984,-2.0395369700987978,47.0833333333333,1.0,4.5,10.5,4.0,-9.5,0.5,0.75,0.5,0.9,0.7,0.25,0.20000000000000007
118,12,11,1,22.3407679036675,24.4605962091452,-0.6957184,-1.0580828865495,2,26.6666666666667,-0.6,13,6,0,20.4221639716591,23.1564959074987,-1.06897514374758,-0.2328448,2,26.6666666666667,0,1,30,Blumenau,Fatima UCS,1,2011,2010-2011,1,-0.010892257198080069,-1.918603932008402,-1.3041003016464998,0.0,13.0,4.75,12.5,4.75,0.5,0.0,0.25,0.25,0.3,0.4,0.0,-0.10000000000000003
119,15,9,0,20.9972459234995,23.9724064681842,-1.68996352,-1.85061426941133,7,0.0,0.4,5,4,0,22.8291601764374,21.8888713690137,0.286447064566989,1.041798144,2,62.5,0,1,30,Ulbra Sao Caetano,Pinheiros,1,2011,2010-2011,-10,2.137061333978319,1.8319142529379029,-2.0835350991705006,62.5,5.25,4.25,15.0,3.25,-9.75,1.0,0.5,0.0,0.3,0.0,0.5,0.3
120,3,3,1,24.6209097236895,20.7446663797264,1.606809088,2.31522971543798,2,87.5,-0.6,10,9,0,22.3693844271377,22.0141201148193,-0.334042722421965,0.063499776,5,37.5,0,1,31,Sada Cruzeiro,Medley,1,2011,2010-2011,7,-2.649272437859945,-2.251525296551801,1.269453735092899,-50.0,9.0,4.25,2.75,5.0,6.25,-0.75,0.5,1.0,0.3,1.0,-0.5,-0.7
121,8,8,1,21.5718551639993,22.1033683611506,0.175315456,-0.135183743601869,5,50.0,0.2,7,10,0,23.0006524783537,22.1943834623987,0.232741790475878,0.401396224,2,50.0,0,0,31,Minas,Volei Futuro,1,2011,2010-2011,-1,0.367925534077747,1.4287973143544015,0.0910151012481002,0.0,8.5,4.25,7.5,4.5,1.0,-0.25,0.75,0.5,0.6,0.5,0.25,0.09999999999999998
122,4,2,1,23.2985500752418,22.1683013535307,0.5043968,0.940432096559104,3,73.3333333333333,-0.6,6,14,1,22.8259003778881,22.0535634132337,0.889872781377536,1.2630656,7,60.0,0,0,31,America Volei,Londrina,1,2011,2010-2011,2,-0.050559315181567976,-0.4726496973536989,-0.11473794029700102,-13.3333333333333,6.0,4.25,3.5,4.0,2.5,0.25,0.75,0.5,0.7,0.6,0.25,0.09999999999999998
123,1,5,1,23.8620249873194,20.760370628071,1.5961856,1.77975691652104,4,94.1176470588235,-0.4,7,8,1,22.2574841311994,21.4160280222538,0.491853005118505,-0.2086656,3,52.9411764705882,0,0,3,Sesi,Minas,2,2011,2010-2011,6,-1.287903911402535,-1.6045408561199999,0.6556573941827999,-41.17647058823529,7.75,4.25,1.25,4.0,6.5,0.25,0.5,1.0,0.7,1.0,-0.5,-0.30000000000000004
124,5,4,1,23.1633281411499,21.3110970952109,-0.3056896,0.629157651653591,4,64.7058823529412,0.6,3,3,0,23.8967277789516,21.2457331037811,1.45218377235038,2.1341056,3,82.3529411764706,0,1,3,Pinheiros,Sada Cruzeiro,2,2011,2010-2011,-2,0.823026120696789,0.7333996378016998,-0.06536399142980187,17.64705882352939,2.75,4.25,5.0,3.5,-2.25,0.75,0.75,0.5,0.6,0.5,0.25,0.09999999999999998
125,8,10,0,22.1338553160163,22.755506769919,-0.2825472,-0.413806567619297,4,47.0588235294118,0.2,2,1,1,24.3404314435942,20.1280626889746,2.25776656950624,1.164130816,6,88.2352941176471,0,1,4,Volei Futuro,Cimed,2,2011,2010-2011,-6,2.671573137125537,2.206576127577897,-2.6274440809443966,41.176470588235304,2.5,3.25,7.5,3.75,-5.0,-0.5,1.0,0.5,1.0,0.3,0.5,0.7
126,10,12,0,22.1479679589694,23.0920002041501,-0.5799708672,-0.29804748332073,5,43.75,-0.2,14,12,0,20.5127437147455,24.5831617214988,-2.49396087555359,-2.03761152,7,6.25,0,1,4,Sao Bernardo,Santo Andre,2,2011,2010-2011,4,-2.19591339223286,-1.635224244223899,1.4911615173487007,-37.5,14.0,5.0,10.25,3.5,3.75,1.5,0.0,0.5,0.0,0.5,-0.5,-0.5
127,12,6,1,21.4710645106606,22.9251967259989,-1.72228352,-0.255180114998067,5,31.25,0.2,4,2,1,23.6388400601935,21.2013077494912,1.35234567724728,1.43114752,4,75.0,0,1,4,Fatima UCS,America Volei,2,2011,2010-2011,-8,1.607525792245347,2.167775549532898,-1.723888976507702,43.75,3.75,4.25,13.0,4.0,-9.25,0.25,0.75,0.5,0.8,0.6,0.25,0.20000000000000007
128,9,9,1,22.5455075417102,21.8112960918555,-0.9256832,0.132765822062428,4,41.1764705882353,-0.6,13,11,0,22.272614322934,24.7018103006495,-1.4464663092396,-1.27914752,5,25.0,0,0,4,Medley,Blumenau,2,2011,2010-2011,4,-1.5792321313020279,-0.27289321877620054,2.8905142087939986,-16.176470588235297,12.5,4.0,9.0,4.25,3.5,-0.25,0.25,0.5,0.3,0.5,-0.25,-0.2
129,15,9,0,20.5977967387996,24.0779251745474,-1.751970816,-1.88049141552906,5,0.0,0.2,6,14,0,21.7273869689771,22.6428507305869,0.111898225102029,0.41045248,4,56.25,0,1,4,Ulbra Sao Caetano,Londrina,2,2011,2010-2011,-9,1.992389640631089,1.1295902301774987,-1.4350744439604988,56.25,6.0,5.0,15.0,3.75,-9.0,1.25,0.5,0.0,0.4,0.0,0.5,0.4
130,1,5,1,23.9896199898555,21.0082965024568,1.67694848,1.82380553321683,2,94.4444444444444,-0.2,3,3,1,24.0173822231613,21.0965864830249,1.56174701788031,2.10728448,2,83.3333333333333,0,0,5,Sesi,Sada Cruzeiro,2,2011,2010-2011,2,-0.26205851533652,0.02776223330580052,0.08828998056809922,-11.1111111111111,3.0,4.5,1.25,4.5,1.75,0.0,0.75,1.0,0.7,1.0,-0.25,-0.30000000000000004
131,15,9,0,20.6782373910397,24.2623401396379,-2.0015766528,-2.10439313242325,1,0.0,0.4,14,12,1,21.1101949717964,24.2665293771991,-1.59516870044287,-1.230089216,1,11.7647058823529,0,0,5,Ulbra Sao Caetano,Santo Andre,2,2011,2010-2011,-1,0.50922443198038,0.43195758075669843,0.004189237561199377,11.7647058823529,14.0,5.25,15.0,4.5,-1.0,0.75,0.25,0.0,0.4,0.0,0.25,0.4
132,9,10,0,21.907084252813,23.2044054159352,-0.82603776,-0.931045254095438,2,44.4444444444444,-0.6,13,11,0,22.2847581250139,25.0947815738529,-1.75717304739168,-1.623318016,2,23.5294117647059,0,0,6,Volei Futuro,Blumenau,2,2011,2010-2011,4,-0.826127793296242,0.37767387220090143,1.8903761579177,-20.915032679738502,12.75,3.75,7.25,3.75,5.5,0.0,0.25,0.25,0.2,0.1,0.0,0.1
133,11,13,0,21.4534497387588,23.672787923927,-1.14346752,-1.4813104735191,7,33.3333333333333,0.6,4,2,1,23.9110720481548,20.6277128662597,1.68187654179783,1.744918016,2,76.4705882352941,0,1,6,Volta Redonda,America Volei,2,2011,2010-2011,-7,3.16318701531693,2.457622309396001,-3.045075057667301,43.1372549019608,3.75,4.0,11.0,3.75,-7.25,0.25,0.75,0.25,0.9,0.1,0.5,0.8
134,9,9,1,23.3697393667015,21.915703540151,-0.14054656,0.706212657649943,2,44.4444444444444,0.6,2,1,1,24.4723451548754,20.3024501511797,2.40621325560499,1.5313046528,2,88.8888888888889,0,1,6,Medley,Cimed,2,2011,2010-2011,-7,1.7000005979550472,1.1026057881739,-1.6132533889713017,44.4444444444445,2.25,3.75,9.25,4.75,-7.0,-1.0,1.0,0.5,1.0,0.7,0.5,0.30000000000000004
135,10,12,0,22.3183743671756,23.1736001633201,-0.86397669376,-0.638437986656584,2,41.1764705882353,-0.6,6,14,1,22.3819095751817,22.3142805844695,0.689518580081623,0.928361984,2,58.8235294117647,0,1,6,Sao Bernardo,Londrina,2,2011,2010-2011,-4,1.327956566738207,0.06353520800610113,-0.8593195788505987,17.647058823529406,6.0,4.75,10.0,3.75,-4.0,1.0,0.5,0.5,0.6,0.3,0.0,0.3
136,6,4,0,22.6306625129199,21.9488776761687,-0.64455168,0.103326121322873,3,61.1111111111111,-0.4,8,8,0,22.2059873049596,22.0328224178031,-0.006517595905196,-0.56693248,3,50.0,0,1,6,Pinheiros,Minas,2,2011,2010-2011,2,-0.109843717228069,-0.424675207960302,0.0839447416344008,-11.1111111111111,7.75,4.5,5.0,4.0,2.75,0.5,0.5,0.25,0.5,0.3,0.25,0.2
